shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
0,0,1,0,0,0,1,5,0,0,0,0,0,1,5,18,48.51445822252257,7.7698246954044645,Strasbourg_48.514458_7.769825,Strasbourg
0,0,0,0,0,0,3,5,0,0,0,0,0,1,7,23,48.51445822252257,7.773228345212984,Strasbourg_48.514458_7.773228,Strasbourg
0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,21,48.51445822252257,7.7766319950215035,Strasbourg_48.514458_7.776632,Strasbourg
0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,22,48.51445822252257,7.780035644830023,Strasbourg_48.514458_7.780036,Strasbourg
0,0,0,0,0,0,2,3,0,0,0,0,0,0,8,16,48.51445822252257,7.7834392946385424,Strasbourg_48.514458_7.783439,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,48.51445822252257,7.786842944447062,Strasbourg_48.514458_7.786843,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,48.51445822252257,7.790246594255581,Strasbourg_48.514458_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.51445822252257,7.793650244064101,Strasbourg_48.514458_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.51445822252257,7.79705389387262,Strasbourg_48.514458_7.797054,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.51445822252257,7.80045754368114,Strasbourg_48.514458_7.800458,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,48.51445822252257,7.803861193489659,Strasbourg_48.514458_7.803861,Strasbourg
0,0,1,0,0,0,0,7,0,0,0,0,0,1,26,40,48.516710474774825,7.766421045595945,Strasbourg_48.516710_7.766421,Strasbourg
0,0,1,0,0,0,1,5,0,0,0,0,0,1,22,35,48.516710474774825,7.7698246954044645,Strasbourg_48.516710_7.769825,Strasbourg
0,0,0,0,0,0,3,5,0,0,0,0,0,1,11,27,48.516710474774825,7.773228345212984,Strasbourg_48.516710_7.773228,Strasbourg
0,0,0,0,0,0,4,3,0,0,0,0,2,0,12,28,48.516710474774825,7.7766319950215035,Strasbourg_48.516710_7.776632,Strasbourg
0,0,0,0,0,0,4,5,0,0,0,0,2,0,12,30,48.516710474774825,7.780035644830023,Strasbourg_48.516710_7.780036,Strasbourg
0,0,0,0,0,0,3,4,0,0,0,0,2,0,10,23,48.516710474774825,7.7834392946385424,Strasbourg_48.516710_7.783439,Strasbourg
0,0,0,0,0,0,1,2,0,0,0,0,2,0,5,12,48.516710474774825,7.786842944447062,Strasbourg_48.516710_7.786843,Strasbourg
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,48.516710474774825,7.790246594255581,Strasbourg_48.516710_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.516710474774825,7.793650244064101,Strasbourg_48.516710_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.516710474774825,7.79705389387262,Strasbourg_48.516710_7.797054,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.516710474774825,7.80045754368114,Strasbourg_48.516710_7.800458,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.516710474774825,7.803861193489659,Strasbourg_48.516710_7.803861,Strasbourg
0,0,0,0,0,0,0,6,0,0,0,0,0,1,29,39,48.51896272702708,7.763017395787426,Strasbourg_48.518963_7.763017,Strasbourg
0,0,0,0,0,0,0,6,0,0,0,0,0,0,30,39,48.51896272702708,7.766421045595945,Strasbourg_48.518963_7.766421,Strasbourg
0,0,0,0,0,0,1,4,0,0,0,0,0,0,25,32,48.51896272702708,7.7698246954044645,Strasbourg_48.518963_7.769825,Strasbourg
0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,23,48.51896272702708,7.773228345212984,Strasbourg_48.518963_7.773228,Strasbourg
0,0,0,0,0,0,5,3,0,0,0,0,2,0,13,29,48.51896272702708,7.7766319950215035,Strasbourg_48.518963_7.776632,Strasbourg
0,0,0,0,0,0,5,6,0,0,0,0,2,0,13,32,48.51896272702708,7.780035644830023,Strasbourg_48.518963_7.780036,Strasbourg
0,0,0,0,0,0,4,5,0,0,0,0,2,0,11,27,48.51896272702708,7.7834392946385424,Strasbourg_48.518963_7.783439,Strasbourg
0,0,0,0,0,0,2,3,0,0,0,0,2,0,6,15,48.51896272702708,7.786842944447062,Strasbourg_48.518963_7.786843,Strasbourg
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,48.51896272702708,7.790246594255581,Strasbourg_48.518963_7.790247,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,48.51896272702708,7.793650244064101,Strasbourg_48.518963_7.793650,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,48.51896272702708,7.79705389387262,Strasbourg_48.518963_7.797054,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,48.51896272702708,7.80045754368114,Strasbourg_48.518963_7.800458,Strasbourg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,48.51896272702708,7.803861193489659,Strasbourg_48.518963_7.803861,Strasbourg
1,0,0,0,0,0,0,6,0,0,0,0,0,2,30,42,48.521214979279335,7.763017395787426,Strasbourg_48.521215_7.763017,Strasbourg
1,0,0,0,0,0,0,6,0,0,0,0,0,1,31,42,48.521214979279335,7.766421045595945,Strasbourg_48.521215_7.766421,Strasbourg
0,0,0,0,0,0,0,2,0,0,0,0,0,1,25,29,48.521214979279335,7.7698246954044645,Strasbourg_48.521215_7.769825,Strasbourg
0,0,0,0,0,0,2,1,0,0,0,0,0,1,12,19,48.521214979279335,7.773228345212984,Strasbourg_48.521215_7.773228,Strasbourg
0,0,1,0,0,0,6,2,0,0,0,0,2,1,13,32,48.521214979279335,7.7766319950215035,Strasbourg_48.521215_7.776632,Strasbourg
1,0,1,0,0,0,7,7,0,0,0,0,2,0,17,43,48.521214979279335,7.780035644830023,Strasbourg_48.521215_7.780036,Strasbourg
1,0,1,0,0,0,7,7,0,0,0,0,2,0,16,42,48.521214979279335,7.7834392946385424,Strasbourg_48.521215_7.783439,Strasbourg
1,0,1,0,0,0,5,7,0,0,0,0,2,0,12,34,48.521214979279335,7.786842944447062,Strasbourg_48.521215_7.786843,Strasbourg
1,0,0,0,0,0,0,7,0,0,0,0,0,0,10,20,48.521214979279335,7.790246594255581,Strasbourg_48.521215_7.790247,Strasbourg
