point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score,global_score
Strasbourg_48.561756_7.739192,Strasbourg,48.561755519819926,7.739191847127789,13,0,3,0,0,0,6,18,19,1,0,0,1,6,2,86,2.06,1.0,5.67,42.02,12.6875
Strasbourg_48.561756_7.742595,Strasbourg,48.561755519819926,7.742595496936309,11,0,3,1,0,0,10,22,36,1,0,0,1,8,2,131,3.19,1.0,8.99,42.82,14.0
Strasbourg_48.561756_7.745999,Strasbourg,48.561755519819926,7.745999146744828,9,0,8,1,0,1,10,23,82,1,0,0,1,11,3,216,4.28,1.0,51.03,51.71,27.005000000000003
Strasbourg_48.561756_7.749403,Strasbourg,48.561755519819926,7.749402796553348,7,0,8,1,0,1,8,15,134,1,0,0,3,10,2,260,4.96,1.0,51.47,51.54,27.2425
Strasbourg_48.561756_7.752806,Strasbourg,48.561755519819926,7.752806446361867,11,0,9,1,0,1,7,23,285,0,0,0,9,9,3,447,7.43,1.0,57.97,53.0,29.85
Strasbourg_48.561756_7.756210,Strasbourg,48.561755519819926,7.756210096170387,26,0,15,1,1,1,5,66,461,0,0,0,10,11,3,720,9.56,1.09,67.74,55.76,33.5375
Strasbourg_48.561756_7.759614,Strasbourg,48.561755519819926,7.759613745978906,40,0,20,2,1,0,7,70,546,0,0,0,10,10,3,816,10.53,1.68,32.82,49.02,23.512500000000003
Strasbourg_48.561756_7.763017,Strasbourg,48.561755519819926,7.763017395787426,45,0,23,2,2,0,8,72,559,0,0,0,8,11,3,847,10.83,1.89,34.11,49.54,24.0925
Strasbourg_48.561756_7.766421,Strasbourg,48.561755519819926,7.766421045595945,46,0,23,3,2,0,7,63,454,0,0,0,13,8,2,724,13.15,1.93,28.35,48.01,22.86
Strasbourg_48.561756_7.769825,Strasbourg,48.561755519819926,7.769824695404464,29,0,17,2,1,0,7,23,309,0,0,0,9,4,3,465,8.55,1.22,18.99,45.42,18.545
Strasbourg_48.561756_7.773228,Strasbourg,48.561755519819926,7.773228345212984,16,0,7,1,2,0,5,9,201,0,0,0,9,2,6,304,7.22,1.0,12.14,43.53,15.9725
Strasbourg_48.561756_7.776632,Strasbourg,48.561755519819926,7.776631995021503,10,0,5,1,1,0,6,8,144,0,0,0,9,1,5,232,6.11,1.0,10.2,42.69,15.0
Strasbourg_48.561756_7.780036,Strasbourg,48.561755519819926,7.780035644830023,6,0,4,0,1,0,10,12,131,0,0,0,7,3,5,219,4.83,1.0,12.25,43.15,15.3075
Strasbourg_48.561756_7.783439,Strasbourg,48.561755519819926,7.7834392946385424,6,0,4,0,1,0,8,12,73,0,0,0,10,3,4,150,6.17,1.0,8.63,42.33,14.532499999999999
Strasbourg_48.561756_7.786843,Strasbourg,48.561755519819926,7.786842944447062,2,0,1,0,0,0,6,10,37,0,0,0,9,3,3,92,4.73,1.0,5.8,41.45,13.245000000000001
Strasbourg_48.561756_7.790247,Strasbourg,48.561755519819926,7.790246594255581,2,0,1,0,0,0,4,10,24,0,0,0,9,3,1,64,4.73,1.0,4.1,40.91,12.684999999999999
Strasbourg_48.561756_7.793650,Strasbourg,48.561755519819926,7.793650244064101,1,0,0,0,0,0,0,5,24,0,0,0,5,0,1,43,2.23,1.0,1.42,40.01,11.165
Strasbourg_48.561756_7.797054,Strasbourg,48.561755519819926,7.79705389387262,0,0,0,0,0,0,0,5,29,0,0,0,1,0,0,56,0.45,1.0,1.63,39.93,10.7525
Strasbourg_48.561756_7.800458,Strasbourg,48.561755519819926,7.80045754368114,0,0,0,0,0,0,0,5,48,0,0,1,2,0,0,78,0.98,1.0,2.44,40.09,11.127500000000001
Strasbourg_48.561756_7.803861,Strasbourg,48.561755519819926,7.803861193489659,1,0,2,0,0,0,1,8,74,0,1,1,3,0,1,136,1.71,1.0,4.36,40.66,11.9325
Strasbourg_48.564008_7.698348,Strasbourg,48.56400777207218,7.698348049425555,14,0,7,0,1,0,15,10,58,2,0,0,3,1,6,167,3.09,1.0,11.84,43.31,14.81
Strasbourg_48.564008_7.701752,Strasbourg,48.56400777207218,7.701751699234075,15,0,8,1,1,0,14,4,41,1,0,0,5,1,7,140,4.69,1.0,10.06,43.11,14.715
Strasbourg_48.564008_7.705155,Strasbourg,48.56400777207218,7.705155349042594,19,0,6,1,3,0,17,1,56,0,0,0,4,2,10,168,5.61,1.0,12.18,43.99,15.695
Strasbourg_48.564008_7.708559,Strasbourg,48.56400777207218,7.708558998851114,15,0,5,1,3,0,12,1,89,0,0,0,4,2,11,185,5.52,1.0,10.73,43.65,15.225
Strasbourg_48.564008_7.711963,Strasbourg,48.56400777207218,7.711962648659633,11,0,4,1,3,0,10,2,104,0,0,0,4,2,11,197,5.43,1.0,10.3,43.41,15.035
Strasbourg_48.564008_7.715366,Strasbourg,48.56400777207218,7.715366298468153,5,0,0,0,2,0,10,4,139,0,0,0,4,1,11,238,3.42,1.0,11.96,43.33,14.9275
Strasbourg_48.564008_7.718770,Strasbourg,48.56400777207218,7.718769948276672,0,0,0,0,0,0,6,5,126,0,0,0,6,0,11,199,2.68,1.0,9.19,42.53,13.85
Strasbourg_48.564008_7.722174,Strasbourg,48.56400777207218,7.722173598085192,3,0,0,0,1,0,10,7,94,0,0,0,4,0,3,185,2.5,1.0,10.28,42.05,13.9575
Strasbourg_48.564008_7.725577,Strasbourg,48.56400777207218,7.725577247893711,3,0,0,0,1,0,11,8,85,0,0,0,4,0,2,177,2.5,1.0,10.54,42.0,14.01
Strasbourg_48.564008_7.728981,Strasbourg,48.56400777207218,7.728980897702231,4,0,0,0,1,0,7,11,37,0,0,0,2,0,3,102,1.61,1.0,6.45,41.31,12.592500000000001
Strasbourg_48.564008_7.732385,Strasbourg,48.56400777207218,7.73238454751075,9,0,0,0,1,0,8,11,38,0,0,0,2,0,4,109,1.61,1.0,7.06,41.68,12.8375
Strasbourg_48.564008_7.735788,Strasbourg,48.56400777207218,7.73578819731927,7,0,0,0,0,0,7,19,25,0,0,0,0,0,3,79,0.0,1.0,6.57,41.43,12.25
Strasbourg_48.564008_7.739192,Strasbourg,48.56400777207218,7.739191847127789,8,0,1,0,0,0,8,19,23,1,0,0,1,1,3,85,0.84,1.0,7.06,41.68,12.645
Strasbourg_48.564008_7.742595,Strasbourg,48.56400777207218,7.742595496936309,7,0,1,0,0,0,8,23,31,1,0,0,1,1,2,99,0.84,1.0,7.72,41.69,12.8125
Strasbourg_48.564008_7.745999,Strasbourg,48.56400777207218,7.745999146744828,5,0,10,0,1,1,10,24,106,1,0,0,2,4,3,218,3.45,1.0,52.14,51.18,26.942500000000003
Strasbourg_48.564008_7.749403,Strasbourg,48.56400777207218,7.749402796553348,5,0,12,0,1,1,7,17,200,1,0,0,3,5,3,307,4.29,1.0,53.87,51.69,27.7125
Strasbourg_48.564008_7.752806,Strasbourg,48.56400777207218,7.752806446361867,31,1,22,4,2,1,9,27,356,0,0,0,10,14,9,562,13.69,3.36,62.46,55.05,33.64
Strasbourg_48.564008_7.756210,Strasbourg,48.56400777207218,7.756210096170387,53,1,28,5,4,1,13,72,562,0,0,0,11,20,9,896,18.07,4.28,77.09,59.06,39.625
Strasbourg_48.564008_7.759614,Strasbourg,48.56400777207218,7.759613745978906,71,1,34,5,3,0,10,74,627,0,0,0,10,19,9,965,17.26,5.04,38.31,51.64,28.0625
Strasbourg_48.564008_7.763017,Strasbourg,48.56400777207218,7.763017395787426,75,1,36,5,4,0,11,77,630,0,0,0,10,20,8,990,18.36,5.21,39.24,51.94,28.6875
Strasbourg_48.564008_7.766421,Strasbourg,48.56400777207218,7.766421045595945,54,0,28,3,4,0,10,66,551,0,0,0,14,10,1,859,15.9,2.27,34.43,49.59,25.5475
Strasbourg_48.564008_7.769825,Strasbourg,48.56400777207218,7.769824695404464,43,0,24,2,2,0,10,25,422,0,0,0,18,7,2,638,14.55,1.8,25.68,47.36,22.3475
Strasbourg_48.564008_7.773228,Strasbourg,48.56400777207218,7.773228345212984,26,0,12,2,3,0,11,14,315,0,0,0,18,5,8,489,13.75,1.09,20.82,46.18,20.46
Strasbourg_48.564008_7.776632,Strasbourg,48.56400777207218,7.776631995021503,20,0,9,2,2,0,12,13,233,0,0,0,18,3,11,391,12.34,1.0,17.82,45.44,19.15
Strasbourg_48.564008_7.780036,Strasbourg,48.56400777207218,7.780035644830023,16,0,7,0,1,0,13,18,190,0,0,0,14,6,11,319,8.86,1.0,16.95,45.38,18.0475
Strasbourg_48.564008_7.783439,Strasbourg,48.56400777207218,7.7834392946385424,7,0,5,0,1,0,9,16,89,0,0,0,8,3,10,178,5.37,1.0,10.21,43.3,14.969999999999999
Strasbourg_48.564008_7.786843,Strasbourg,48.56400777207218,7.786842944447062,3,0,1,0,0,0,6,12,52,0,0,0,7,3,7,110,3.84,1.0,6.6,42.03,13.3675
Strasbourg_48.564008_7.790247,Strasbourg,48.56400777207218,7.790246594255581,3,0,1,0,0,0,4,11,43,0,0,0,8,3,1,87,4.29,1.0,4.99,41.12,12.85
Strasbourg_48.564008_7.793650,Strasbourg,48.56400777207218,7.793650244064101,2,0,0,0,0,0,0,8,80,0,1,0,5,0,1,112,2.32,1.0,4.04,40.57,11.9825
Strasbourg_48.564008_7.797054,Strasbourg,48.56400777207218,7.79705389387262,0,0,0,0,0,0,0,8,91,0,1,0,1,0,0,140,0.54,1.0,4.51,40.5,11.6375
Strasbourg_48.564008_7.800458,Strasbourg,48.56400777207218,7.80045754368114,0,0,0,0,0,0,0,8,110,0,1,1,2,0,1,163,1.08,1.0,5.32,40.76,12.04
Strasbourg_48.564008_7.803861,Strasbourg,48.56400777207218,7.803861193489659,1,0,2,0,0,0,1,11,129,0,2,1,4,0,2,214,2.24,1.0,6.94,41.28,12.865
Strasbourg_48.566260_7.705155,Strasbourg,48.56626002432444,7.705155349042594,21,0,6,2,3,0,17,1,68,0,0,0,3,2,7,183,5.88,1.0,12.69,43.86,15.8575
Strasbourg_48.566260_7.708559,Strasbourg,48.56626002432444,7.708558998851114,17,0,5,2,3,0,14,1,109,0,0,0,4,2,9,215,6.23,1.0,12.72,43.91,15.965
Strasbourg_48.566260_7.711963,Strasbourg,48.56626002432444,7.711962648659633,13,0,4,2,3,0,12,2,118,0,0,0,4,2,7,216,6.14,1.0,12.04,43.42,15.65
Strasbourg_48.566260_7.715366,Strasbourg,48.56626002432444,7.715366298468153,5,0,0,1,2,0,12,6,154,0,0,0,5,1,7,261,4.58,1.0,13.9,43.33,15.7025
Strasbourg_48.566260_7.718770,Strasbourg,48.56626002432444,7.718769948276672,0,0,0,0,0,0,6,7,140,0,0,0,7,0,7,214,3.12,1.0,9.95,42.28,14.0875
Strasbourg_48.566260_7.722174,Strasbourg,48.56626002432444,7.722173598085192,3,0,0,0,1,0,10,9,105,0,0,0,5,0,3,203,2.95,1.0,10.9,42.17,14.255
Strasbourg_48.566260_7.725577,Strasbourg,48.56626002432444,7.725577247893711,3,0,0,0,1,0,11,10,94,0,0,0,4,0,3,191,2.5,1.0,11.09,42.21,14.2
Strasbourg_48.566260_7.728981,Strasbourg,48.56626002432444,7.728980897702231,4,0,2,0,1,0,7,13,55,0,0,0,2,0,3,126,1.79,1.0,7.38,41.56,12.932500000000001
Strasbourg_48.566260_7.732385,Strasbourg,48.56626002432444,7.73238454751075,9,0,2,0,1,0,8,12,69,0,0,0,2,0,4,145,1.79,1.0,8.46,42.03,13.32
Strasbourg_48.566260_7.735788,Strasbourg,48.56626002432444,7.73578819731927,6,0,2,0,0,0,7,20,55,0,0,0,0,0,3,112,0.18,1.0,7.93,41.73,12.709999999999999
Strasbourg_48.566260_7.739192,Strasbourg,48.56626002432444,7.739191847127789,7,0,2,0,0,0,6,19,58,0,0,0,1,1,4,112,0.84,1.0,7.41,41.85,12.775
Strasbourg_48.566260_7.742595,Strasbourg,48.56626002432444,7.742595496936309,7,0,0,0,0,0,6,20,69,0,0,0,1,1,2,121,0.65,1.0,7.96,41.7,12.8275
Strasbourg_48.566260_7.745999,Strasbourg,48.56626002432444,7.745999146744828,8,0,10,0,1,1,8,23,153,0,0,0,3,6,2,267,4.22,1.0,52.92,51.53,27.4175
Strasbourg_48.566260_7.749403,Strasbourg,48.56626002432444,7.749402796553348,10,0,13,1,1,1,5,15,251,0,0,0,5,7,2,365,6.31,1.0,54.74,52.15,28.55
Strasbourg_48.566260_7.752806,Strasbourg,48.56626002432444,7.752806446361867,50,1,29,6,2,1,9,29,402,0,0,0,12,22,9,653,18.32,4.16,64.58,56.75,35.9525
Strasbourg_48.566260_7.756210,Strasbourg,48.56626002432444,7.756210096170387,78,1,36,7,4,1,13,74,554,0,0,0,13,29,9,917,23.01,5.33,76.91,60.51,41.44
Strasbourg_48.566260_7.759614,Strasbourg,48.56626002432444,7.759613745978906,87,1,37,7,4,0,10,75,601,0,0,0,13,25,9,946,22.26,5.71,37.28,52.35,29.4
Strasbourg_48.566260_7.763017,Strasbourg,48.56626002432444,7.763017395787426,90,1,38,6,5,0,11,81,602,0,0,0,14,24,8,968,22.59,5.84,38.37,52.44,29.81
Strasbourg_48.566260_7.766421,Strasbourg,48.56626002432444,7.766421045595945,55,0,25,3,5,0,10,69,521,0,0,0,18,9,0,804,17.92,2.31,33.39,49.1,25.68
Strasbourg_48.566260_7.769825,Strasbourg,48.56626002432444,7.769824695404464,40,0,20,2,3,0,11,32,437,0,0,0,25,6,2,661,17.82,1.68,27.45,47.45,23.6
Strasbourg_48.566260_7.773228,Strasbourg,48.56626002432444,7.773228345212984,35,0,13,3,4,0,14,25,349,2,0,0,25,8,8,573,19.2,1.47,24.86,47.44,23.2425
Strasbourg_48.566260_7.776632,Strasbourg,48.56626002432444,7.776631995021503,29,0,10,3,3,0,15,23,283,2,0,0,22,8,11,480,16.87,1.22,22.46,47.08,21.9075
Strasbourg_48.566260_7.780036,Strasbourg,48.56626002432444,7.780035644830023,25,0,8,1,2,0,14,26,244,2,0,0,15,11,11,407,12.05,1.05,20.46,46.86,20.105
Strasbourg_48.566260_7.783439,Strasbourg,48.56626002432444,7.7834392946385424,11,0,6,1,2,0,9,22,167,2,0,0,3,7,10,272,5.67,1.0,14.01,44.61,16.322499999999998
Strasbourg_48.566260_7.786843,Strasbourg,48.56626002432444,7.786842944447062,2,0,1,0,0,0,4,14,133,0,0,0,2,4,7,176,1.82,1.0,9.06,42.59,13.617500000000001
Strasbourg_48.566260_7.790247,Strasbourg,48.56626002432444,7.790246594255581,7,0,2,0,0,0,6,20,161,0,0,0,8,4,1,238,4.59,1.0,11.88,42.75,15.055
Strasbourg_48.566260_7.793650,Strasbourg,48.56626002432444,7.793650244064101,7,0,1,0,0,0,4,19,213,0,1,0,7,2,0,315,3.73,1.0,12.87,42.62,15.055
Strasbourg_48.566260_7.797054,Strasbourg,48.56626002432444,7.79705389387262,6,0,1,0,0,0,4,19,235,0,1,0,7,2,0,362,3.73,1.0,13.81,42.77,15.3275
Strasbourg_48.566260_7.800458,Strasbourg,48.56626002432444,7.80045754368114,6,0,1,0,0,0,4,18,232,0,1,1,8,2,1,367,4.26,1.0,13.6,42.83,15.4225
Strasbourg_48.566260_7.803861,Strasbourg,48.56626002432444,7.803861193489659,2,0,1,0,0,0,1,13,189,0,2,1,6,2,2,313,3.46,1.0,9.66,42.02,14.035
Strasbourg_48.568512_7.701752,Strasbourg,48.56851227657669,7.701751699234075,12,0,5,1,1,0,10,7,51,0,0,0,3,1,6,136,3.43,1.0,8.44,42.5,13.8425
Strasbourg_48.568512_7.705155,Strasbourg,48.56851227657669,7.705155349042594,14,0,5,2,2,0,12,7,58,0,0,0,3,2,6,152,5.07,1.0,9.88,42.95,14.725000000000001
Strasbourg_48.568512_7.708559,Strasbourg,48.56851227657669,7.708558998851114,16,0,8,2,2,0,12,6,97,0,0,0,4,3,7,199,6.0,1.0,11.47,43.62,15.522499999999999
Strasbourg_48.568512_7.711963,Strasbourg,48.56851227657669,7.711962648659633,12,0,7,2,2,0,11,5,118,0,0,0,4,3,5,210,5.91,1.0,11.71,43.32,15.485
Strasbourg_48.568512_7.715366,Strasbourg,48.56851227657669,7.715366298468153,5,0,3,1,1,0,11,7,146,0,0,0,6,2,5,239,4.8,1.0,13.06,43.15,15.5025
Strasbourg_48.568512_7.718770,Strasbourg,48.56851227657669,7.718769948276672,3,0,3,0,0,0,8,8,168,0,0,0,8,1,6,253,4.05,1.0,12.37,42.95,15.092500000000001
Strasbourg_48.568512_7.722174,Strasbourg,48.56851227657669,7.722173598085192,3,0,1,0,1,0,11,10,144,2,0,0,6,0,4,250,3.67,1.0,13.22,42.76,15.1625
Strasbourg_48.568512_7.725577,Strasbourg,48.56851227657669,7.725577247893711,3,0,1,0,1,0,10,11,120,2,0,0,5,0,5,223,3.22,1.0,11.7,42.56,14.620000000000001
Strasbourg_48.568512_7.728981,Strasbourg,48.56851227657669,7.728980897702231,4,0,3,0,1,0,6,14,91,2,0,0,5,0,6,176,3.41,1.0,8.42,42.09,13.73
Strasbourg_48.568512_7.732385,Strasbourg,48.56851227657669,7.73238454751075,5,0,3,0,1,0,7,17,99,2,0,0,4,0,7,189,2.96,1.0,9.57,42.45,13.995000000000001
Strasbourg_48.568512_7.735788,Strasbourg,48.56851227657669,7.73578819731927,2,0,2,0,0,0,4,20,88,0,0,0,4,0,6,147,1.97,1.0,7.62,41.84,13.107500000000002
Strasbourg_48.568512_7.739192,Strasbourg,48.56851227657669,7.739191847127789,4,0,2,0,0,0,4,18,92,0,0,0,3,1,6,150,1.73,1.0,7.63,42.0,13.09
Strasbourg_48.568512_7.742595,Strasbourg,48.56851227657669,7.742595496936309,4,0,0,0,0,0,4,20,119,0,0,0,2,1,4,171,1.1,1.0,8.94,42.01,13.2625
Strasbourg_48.568512_7.745999,Strasbourg,48.56851227657669,7.745999146744828,11,0,9,0,1,0,4,16,174,0,0,0,5,9,12,269,5.65,1.0,10.97,44.49,15.5275
Strasbourg_48.568512_7.749403,Strasbourg,48.56851227657669,7.749402796553348,19,0,14,1,1,0,5,13,299,1,0,0,8,12,13,444,8.88,1.0,16.63,46.41,18.229999999999997
Strasbourg_48.568512_7.752806,Strasbourg,48.56851227657669,7.752806446361867,59,1,32,7,2,0,9,27,446,1,0,0,14,27,20,722,21.33,4.53,26.29,50.89,25.759999999999998
Strasbourg_48.568512_7.756210,Strasbourg,48.56851227657669,7.756210096170387,85,1,35,8,4,0,11,69,545,1,0,0,13,38,20,923,25.59,5.63,34.99,54.17,30.095000000000002
Strasbourg_48.568512_7.759614,Strasbourg,48.56851227657669,7.759613745978906,92,1,36,8,4,0,10,73,619,1,0,0,14,31,12,993,24.67,5.92,37.89,53.4,30.47
Strasbourg_48.568512_7.763017,Strasbourg,48.56851227657669,7.763017395787426,89,1,37,8,4,0,9,83,603,0,0,0,15,29,15,977,24.7,5.79,37.43,53.4,30.33
Strasbourg_48.568512_7.766421,Strasbourg,48.56851227657669,7.766421045595945,54,0,23,4,4,0,10,76,533,0,0,1,18,16,10,841,19.29,2.27,34.46,50.92,26.735
Strasbourg_48.568512_7.769825,Strasbourg,48.56851227657669,7.769824695404464,45,0,22,3,2,0,11,41,462,0,0,1,28,9,10,718,20.06,1.89,29.23,49.03,25.052500000000002
Strasbourg_48.568512_7.773228,Strasbourg,48.56851227657669,7.773228345212984,40,0,15,4,3,0,14,34,353,2,0,1,27,12,16,612,21.2,1.68,25.74,48.94,24.39
Strasbourg_48.568512_7.776632,Strasbourg,48.56851227657669,7.776631995021503,34,0,10,3,3,0,15,30,283,2,0,1,24,10,15,501,18.28,1.43,23.01,47.86,22.645
Strasbourg_48.568512_7.780036,Strasbourg,48.56851227657669,7.780035644830023,29,0,6,1,2,0,12,29,267,2,0,0,15,10,11,428,11.66,1.22,20.54,46.77,20.0475
Strasbourg_48.568512_7.783439,Strasbourg,48.56851227657669,7.7834392946385424,11,0,4,1,2,0,9,25,206,2,0,0,3,6,10,311,5.28,1.0,15.91,44.83,16.755
Strasbourg_48.568512_7.786843,Strasbourg,48.56851227657669,7.786842944447062,2,0,2,0,0,0,5,20,210,1,0,0,2,3,8,260,1.79,1.0,13.39,43.49,14.9175
Strasbourg_48.568512_7.790247,Strasbourg,48.56851227657669,7.790246594255581,8,0,3,1,1,0,9,26,295,1,0,0,15,4,2,410,9.33,1.0,19.78,44.49,18.65
Strasbourg_48.568512_7.793650,Strasbourg,48.56851227657669,7.793650244064101,8,0,3,1,1,0,7,27,334,1,1,0,15,3,1,486,9.21,1.0,20.38,44.41,18.75
Strasbourg_48.568512_7.797054,Strasbourg,48.56851227657669,7.79705389387262,7,0,3,1,1,0,7,27,354,1,1,0,16,3,1,534,9.66,1.0,21.23,44.55,19.11
Strasbourg_48.568512_7.800458,Strasbourg,48.56851227657669,7.80045754368114,7,0,1,1,1,0,6,23,341,0,1,0,16,4,2,524,9.59,1.0,19.79,44.4,18.695
Strasbourg_48.570765_7.701752,Strasbourg,48.57076452882895,7.701751699234075,5,0,0,0,0,0,2,8,43,0,0,0,2,0,7,103,0.89,1.0,3.61,41.17,11.6675
Strasbourg_48.570765_7.705155,Strasbourg,48.57076452882895,7.705155349042594,7,0,0,1,1,0,4,9,69,0,0,0,4,0,6,143,3.21,1.0,5.94,41.6,12.9375
Strasbourg_48.570765_7.708559,Strasbourg,48.57076452882895,7.708558998851114,10,0,3,1,1,0,5,9,103,0,0,0,5,1,6,193,4.14,1.0,7.96,42.28,13.845
Strasbourg_48.570765_7.711963,Strasbourg,48.57076452882895,7.711962648659633,10,0,4,1,1,0,7,8,123,0,0,0,5,1,5,276,4.24,1.0,9.88,42.6,14.43
Strasbourg_48.570765_7.715366,Strasbourg,48.57076452882895,7.715366298468153,8,0,4,1,1,0,8,9,151,0,0,0,7,1,5,302,5.13,1.0,11.72,42.91,15.19
Strasbourg_48.570765_7.718770,Strasbourg,48.57076452882895,7.718769948276672,6,0,4,0,0,0,6,11,165,0,0,0,8,1,6,308,4.15,1.0,11.33,42.87,14.837499999999999
Strasbourg_48.570765_7.722174,Strasbourg,48.57076452882895,7.722173598085192,6,0,3,0,1,0,9,21,175,2,0,0,5,0,4,358,3.41,1.0,14.27,43.13,15.4525
Strasbourg_48.570765_7.725577,Strasbourg,48.57076452882895,7.725577247893711,4,0,2,0,1,0,7,25,166,2,0,0,4,0,5,278,2.87,1.0,13.06,42.89,14.955
Strasbourg_48.570765_7.728981,Strasbourg,48.57076452882895,7.728980897702231,3,0,4,0,1,0,7,27,190,2,0,0,6,0,6,305,3.94,1.0,14.24,43.26,15.61
Strasbourg_48.570765_7.732385,Strasbourg,48.57076452882895,7.73238454751075,3,0,4,0,1,0,8,33,249,2,0,0,4,0,8,371,3.05,1.0,17.8,44.17,16.505000000000003
Strasbourg_48.570765_7.735788,Strasbourg,48.57076452882895,7.73578819731927,0,0,2,0,0,0,6,25,212,0,0,0,4,0,7,286,1.97,1.0,14.45,43.24,15.165
Strasbourg_48.570765_7.739192,Strasbourg,48.57076452882895,7.739191847127789,1,0,2,0,0,0,7,20,215,0,0,0,3,3,6,290,2.15,1.0,14.75,43.53,15.3575
Strasbourg_48.570765_7.742595,Strasbourg,48.57076452882895,7.742595496936309,2,0,0,0,0,0,7,22,216,0,0,0,1,4,6,287,1.28,1.0,14.95,43.64,15.217500000000001
Strasbourg_48.570765_7.745999,Strasbourg,48.57076452882895,7.745999146744828,9,0,7,0,1,0,8,14,234,0,0,0,4,11,13,341,5.43,1.0,15.65,45.6,16.92
Strasbourg_48.570765_7.749403,Strasbourg,48.57076452882895,7.749402796553348,18,0,12,1,1,0,13,14,401,1,0,0,7,15,14,589,8.87,1.0,25.63,48.52,21.005000000000003
Strasbourg_48.570765_7.752806,Strasbourg,48.57076452882895,7.752806446361867,106,2,33,6,3,0,16,19,510,1,0,0,10,24,20,851,19.01,8.57,32.38,51.67,27.907500000000002
Strasbourg_48.570765_7.756210,Strasbourg,48.57076452882895,7.756210096170387,123,2,38,6,4,0,18,30,585,1,0,0,11,32,20,980,22.3,9.28,37.6,53.9,30.770000000000003
Strasbourg_48.570765_7.759614,Strasbourg,48.57076452882895,7.759613745978906,126,2,43,7,5,0,16,33,620,2,0,0,12,26,13,1014,23.47,9.4,38.18,52.93,30.994999999999997
Strasbourg_48.570765_7.763017,Strasbourg,48.57076452882895,7.763017395787426,122,2,42,7,5,0,11,41,564,1,0,0,13,25,19,922,23.53,9.24,33.57,52.41,29.6875
Strasbourg_48.570765_7.766421,Strasbourg,48.57076452882895,7.766421045595945,38,0,25,3,4,0,15,42,532,1,0,1,11,17,17,814,15.93,1.59,34.58,51.58,25.919999999999998
Strasbourg_48.570765_7.769825,Strasbourg,48.57076452882895,7.769824695404464,37,0,21,3,3,0,14,36,454,1,0,1,20,12,16,727,17.82,1.55,30.2,49.97,24.884999999999998
Strasbourg_48.570765_7.773228,Strasbourg,48.57076452882895,7.773228345212984,33,0,11,3,2,0,15,31,362,2,0,1,19,15,19,625,16.46,1.38,26.46,49.46,23.439999999999998
Strasbourg_48.570765_7.776632,Strasbourg,48.57076452882895,7.776631995021503,28,0,7,2,2,0,15,27,270,2,0,1,16,12,17,492,13.42,1.17,22.22,47.92,21.1825
Strasbourg_48.570765_7.780036,Strasbourg,48.57076452882895,7.780035644830023,25,0,4,1,1,0,10,24,255,2,0,0,15,8,10,401,10.34,1.05,18.49,45.95,18.9575
Strasbourg_48.570765_7.783439,Strasbourg,48.57076452882895,7.7834392946385424,8,0,3,1,1,0,7,21,219,2,0,0,3,6,10,327,4.48,1.0,15.0,44.52,16.25
Strasbourg_48.570765_7.786843,Strasbourg,48.57076452882895,7.786842944447062,3,0,3,0,0,0,7,26,237,1,0,0,2,5,7,320,2.3,1.0,16.16,44.2,15.915000000000001
Strasbourg_48.570765_7.790247,Strasbourg,48.57076452882895,7.790246594255581,10,0,6,1,1,0,11,32,340,1,0,0,15,6,2,494,10.02,1.0,23.31,45.55,19.97
Strasbourg_48.570765_7.793650,Strasbourg,48.57076452882895,7.793650244064101,11,0,7,1,1,0,9,35,376,1,1,0,15,7,1,569,10.41,1.0,23.94,45.73,20.27
Strasbourg_48.570765_7.797054,Strasbourg,48.57076452882895,7.79705389387262,8,0,6,1,1,0,9,35,412,1,1,0,16,5,1,602,10.35,1.0,25.48,45.72,20.6375
Strasbourg_48.570765_7.800458,Strasbourg,48.57076452882895,7.80045754368114,14,0,6,1,1,0,6,40,390,0,1,0,16,5,3,599,10.26,1.0,23.22,45.65,20.0325
Strasbourg_48.573017_7.698348,Strasbourg,48.5730167810812,7.698348049425555,0,0,0,0,0,0,2,6,36,0,0,0,1,0,7,73,0.45,1.0,3.15,40.92,11.38
Strasbourg_48.573017_7.701752,Strasbourg,48.5730167810812,7.701751699234075,4,0,0,0,0,0,2,7,42,0,0,0,1,0,8,94,0.45,1.0,3.49,41.21,11.5375
Strasbourg_48.573017_7.705155,Strasbourg,48.5730167810812,7.705155349042594,4,0,0,1,0,0,2,9,65,0,0,0,4,0,6,130,2.5,1.0,4.63,41.24,12.342500000000001
Strasbourg_48.573017_7.708559,Strasbourg,48.5730167810812,7.708558998851114,7,0,3,1,0,0,3,10,94,0,0,0,6,1,6,178,3.88,1.0,6.51,41.9,13.3225
Strasbourg_48.573017_7.711963,Strasbourg,48.5730167810812,7.711962648659633,9,0,4,1,0,0,5,9,113,0,0,0,5,1,5,352,3.52,1.0,8.39,42.27,13.795000000000002
Strasbourg_48.573017_7.715366,Strasbourg,48.5730167810812,7.715366298468153,6,0,4,1,0,0,6,9,123,0,0,0,7,1,2,349,4.41,1.0,9.38,42.08,14.2175
