point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Toulouse_43.550715_1.378322,Toulouse,43.55071491801806,1.3783223941505165,1,0,0,0,0,0,8,6,15,0,0,0,1,0,1,129,2.27,1.0,4.41,40.55
Toulouse_43.550715_1.381433,Toulouse,43.55071491801806,1.381432537945018,8,0,2,0,1,0,10,9,29,0,0,0,1,0,1,158,2.89,1.0,5.96,41.01
Toulouse_43.550715_1.384543,Toulouse,43.55071491801806,1.38454268173952,8,0,2,0,1,0,10,8,42,0,0,0,1,0,1,166,2.89,1.0,6.27,41.07
Toulouse_43.550715_1.387653,Toulouse,43.55071491801806,1.3876528255340217,8,0,3,0,1,0,10,9,48,0,0,0,1,0,1,182,2.96,1.0,6.54,41.14
Toulouse_43.550715_1.390763,Toulouse,43.55071491801806,1.3907629693285235,7,0,4,0,1,0,12,11,53,1,0,0,2,3,1,184,5.66,1.0,7.73,41.52
Toulouse_43.550715_1.393873,Toulouse,43.55071491801806,1.3938731131230253,1,0,6,0,0,0,13,10,37,1,0,0,2,5,3,164,5.51,1.0,7.57,41.61
Toulouse_43.550715_1.396983,Toulouse,43.55071491801806,1.3969832569175271,6,0,7,0,0,0,12,9,22,1,0,0,2,5,4,143,5.58,1.0,6.59,41.57
Toulouse_43.550715_1.400093,Toulouse,43.55071491801806,1.400093400712029,16,0,7,0,0,0,13,8,14,1,0,0,2,6,5,118,5.68,1.0,6.68,41.85
Toulouse_43.550715_1.403204,Toulouse,43.55071491801806,1.4032035445065307,18,0,6,0,0,0,9,2,3,0,0,0,1,4,6,76,3.07,1.0,4.1,41.3
Toulouse_43.550715_1.406314,Toulouse,43.55071491801806,1.4063136883010323,19,0,3,0,0,0,6,1,0,0,0,0,0,2,6,50,0.4,1.0,2.64,40.88
Toulouse_43.550715_1.409424,Toulouse,43.55071491801806,1.4094238320955343,16,0,2,0,0,0,3,2,0,0,0,0,0,3,3,37,0.43,1.0,1.46,40.48
Toulouse_43.550715_1.412534,Toulouse,43.55071491801806,1.4125339758900362,15,0,2,0,0,0,0,6,6,0,0,0,0,2,2,39,0.33,1.0,0.72,40.22
Toulouse_43.550715_1.415644,Toulouse,43.55071491801806,1.415644119684538,22,0,4,0,0,0,4,18,49,0,0,0,0,3,0,109,0.57,1.0,4.83,41.15
Toulouse_43.550715_1.418754,Toulouse,43.55071491801806,1.4187542634790398,23,0,4,0,0,0,6,21,60,0,0,0,0,4,0,128,0.66,1.0,6.29,41.51
Toulouse_43.550715_1.421864,Toulouse,43.55071491801806,1.4218644072735416,21,0,4,0,0,0,8,22,70,0,0,0,0,3,0,141,0.57,1.0,7.54,41.68
Toulouse_43.550715_1.424975,Toulouse,43.55071491801806,1.4249745510680434,15,0,3,0,0,0,10,23,90,0,0,0,0,2,0,166,0.4,1.0,9.09,41.82
Toulouse_43.550715_1.428085,Toulouse,43.55071491801806,1.4280846948625452,4,0,1,0,0,0,9,14,57,0,0,0,0,1,0,109,0.17,1.0,6.84,41.1
Toulouse_43.550715_1.431195,Toulouse,43.55071491801806,1.431194838657047,0,0,0,0,0,0,7,7,42,0,0,0,0,0,0,78,0.0,1.0,4.9,40.58
Toulouse_43.550715_1.434305,Toulouse,43.55071491801806,1.4343049824515488,0,0,0,0,0,0,5,5,35,0,0,0,0,0,4,73,0.0,1.0,3.65,40.52
Toulouse_43.550715_1.437415,Toulouse,43.55071491801806,1.4374151262460506,0,0,0,0,0,0,3,3,12,0,0,0,1,0,6,44,2.27,1.0,1.92,40.27
Toulouse_43.550715_1.440525,Toulouse,43.55071491801806,1.4405252700405524,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,29,2.27,1.0,0.12,39.91
Toulouse_43.550715_1.443635,Toulouse,43.55071491801806,1.4436354138350542,0,0,0,0,0,0,0,1,7,0,0,0,2,0,6,50,4.55,1.0,0.31,39.95
Toulouse_43.550715_1.446746,Toulouse,43.55071491801806,1.446745557629556,0,0,0,0,0,0,2,5,26,0,0,0,2,0,5,105,4.55,1.0,2.1,40.26
Toulouse_43.550715_1.449856,Toulouse,43.55071491801806,1.4498557014240578,4,0,0,0,0,0,7,10,33,0,0,0,2,0,2,146,4.55,1.0,4.89,40.74
Toulouse_43.550715_1.452966,Toulouse,43.55071491801806,1.4529658452185596,5,0,1,0,0,0,14,15,59,0,0,0,3,2,7,217,7.08,1.0,9.12,41.95
Toulouse_43.550715_1.456076,Toulouse,43.55071491801806,1.4560759890130617,5,0,1,0,0,0,14,15,59,0,0,0,3,2,8,216,7.08,1.0,9.12,42.0
Toulouse_43.550715_1.459186,Toulouse,43.55071491801806,1.4591861328075633,6,0,1,0,0,0,11,11,38,0,0,0,2,2,9,164,4.81,1.0,6.84,41.61
Toulouse_43.550715_1.462296,Toulouse,43.55071491801806,1.462296276602065,13,0,4,3,0,0,15,12,76,0,0,0,2,2,9,212,6.46,1.0,9.8,42.37
Toulouse_43.550715_1.465406,Toulouse,43.55071491801806,1.4654064203965669,30,0,5,8,1,0,16,13,109,0,0,0,3,5,4,270,11.98,1.0,11.33,42.89
Toulouse_43.552967_1.375212,Toulouse,43.55296717027032,1.3752122503560145,12,0,1,2,0,0,11,6,30,0,0,0,0,0,1,164,1.03,1.0,6.14,41.1
Toulouse_43.552967_1.378322,Toulouse,43.55296717027032,1.3783223941505165,10,0,0,2,0,0,11,9,25,0,0,0,1,0,1,189,3.23,1.0,6.26,41.07
Toulouse_43.552967_1.381433,Toulouse,43.55296717027032,1.381432537945018,16,0,2,2,1,0,13,12,36,0,0,0,1,0,1,214,3.85,1.0,7.72,41.5
Toulouse_43.552967_1.384543,Toulouse,43.55296717027032,1.38454268173952,16,0,2,2,1,0,7,10,38,0,0,0,1,0,1,190,3.85,1.0,5.05,40.96
Toulouse_43.552967_1.387653,Toulouse,43.55296717027032,1.3876528255340217,8,0,3,0,1,0,6,7,33,0,0,0,1,0,1,170,2.96,1.0,4.2,40.67
Toulouse_43.552967_1.390763,Toulouse,43.55296717027032,1.3907629693285235,7,0,4,0,1,0,6,5,34,1,0,0,2,2,1,150,5.56,1.0,4.05,40.74
Toulouse_43.552967_1.393873,Toulouse,43.55296717027032,1.3938731131230253,0,0,5,0,0,0,8,3,20,1,0,0,2,4,3,123,5.35,1.0,4.29,40.87
Toulouse_43.552967_1.396983,Toulouse,43.55296717027032,1.3969832569175271,4,0,6,0,0,0,13,4,20,1,0,0,2,4,5,129,5.41,1.0,6.51,41.5
Toulouse_43.552967_1.400093,Toulouse,43.55296717027032,1.400093400712029,15,0,6,0,0,0,14,3,18,1,0,0,2,4,6,117,5.41,1.0,6.78,41.79
Toulouse_43.552967_1.403204,Toulouse,43.55296717027032,1.4032035445065307,16,0,5,0,0,0,12,2,11,0,0,0,1,2,9,91,2.81,1.0,5.62,41.6
Toulouse_43.552967_1.406314,Toulouse,43.55296717027032,1.4063136883010323,18,0,3,0,0,0,8,1,8,0,0,0,0,0,9,65,0.2,1.0,3.74,41.13
Toulouse_43.552967_1.409424,Toulouse,43.55296717027032,1.4094238320955343,16,0,2,0,0,0,3,2,3,0,0,0,0,1,5,43,0.23,1.0,1.55,40.5
Toulouse_43.552967_1.412534,Toulouse,43.55296717027032,1.4125339758900362,9,0,2,0,0,0,0,6,3,0,0,0,0,3,4,33,0.43,1.0,0.63,40.24
Toulouse_43.552967_1.415644,Toulouse,43.55296717027032,1.415644119684538,16,0,5,0,0,0,2,11,36,0,0,0,0,5,2,85,0.83,1.0,2.95,40.88
Toulouse_43.552967_1.418754,Toulouse,43.55296717027032,1.4187542634790398,18,0,5,0,0,0,6,14,57,0,0,0,0,6,0,117,0.93,1.0,5.57,41.39
Toulouse_43.552967_1.421864,Toulouse,43.55296717027032,1.4218644072735416,16,0,5,0,0,0,10,16,83,0,0,0,0,5,0,151,0.83,1.0,8.25,41.84
Toulouse_43.552967_1.424975,Toulouse,43.55296717027032,1.4249745510680434,12,0,4,0,0,0,12,18,112,1,0,0,0,3,0,187,0.64,1.0,10.17,42.05
Toulouse_43.552967_1.428085,Toulouse,43.55296717027032,1.4280846948625452,4,0,1,0,0,0,14,16,96,1,0,0,0,1,0,160,0.23,1.0,10.35,41.8
Toulouse_43.552967_1.431195,Toulouse,43.55296717027032,1.431194838657047,0,0,0,0,0,0,10,10,71,1,0,0,0,0,0,116,0.07,1.0,7.34,41.07
Toulouse_43.552967_1.434305,Toulouse,43.55296717027032,1.4343049824515488,0,0,0,0,0,0,6,6,51,1,0,0,0,0,3,91,0.07,1.0,4.66,40.67
Toulouse_43.552967_1.437415,Toulouse,43.55296717027032,1.4374151262460506,0,0,0,0,0,0,4,3,16,0,0,0,1,0,6,52,2.27,1.0,2.46,40.38
Toulouse_43.552967_1.440525,Toulouse,43.55296717027032,1.4405252700405524,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,30,2.27,1.0,0.12,39.91
Toulouse_43.552967_1.443635,Toulouse,43.55296717027032,1.4436354138350542,0,0,0,0,0,0,0,1,11,0,0,0,2,0,6,59,4.55,1.0,0.43,39.97
Toulouse_43.552967_1.446746,Toulouse,43.55296717027032,1.446745557629556,0,0,0,0,0,0,2,6,30,0,0,0,2,0,5,108,4.55,1.0,2.31,40.3
Toulouse_43.552967_1.449856,Toulouse,43.55296717027032,1.4498557014240578,3,0,1,0,0,0,4,10,37,0,0,0,2,0,2,136,4.61,1.0,3.74,40.51
Toulouse_43.552967_1.452966,Toulouse,43.55296717027032,1.4529658452185596,4,0,2,0,0,0,14,15,64,0,0,0,3,2,7,212,7.15,1.0,9.28,41.98
Toulouse_43.552967_1.456076,Toulouse,43.55296717027032,1.4560759890130617,4,0,2,0,0,0,14,18,63,0,0,0,3,2,7,207,7.15,1.0,9.52,42.03
Toulouse_43.552967_1.459186,Toulouse,43.55296717027032,1.4591861328075633,8,0,5,0,0,0,12,22,90,0,0,0,2,2,9,227,5.08,1.0,9.85,42.31
Toulouse_43.552967_1.462296,Toulouse,43.55296717027032,1.462296276602065,17,0,7,3,0,0,17,40,133,0,0,0,2,3,11,306,6.76,1.0,14.93,43.66
