point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Paris_48.871882_2.395288,Paris,48.8718818063064,2.395287618110859,300,2,88,11,13,3,32,1,1133,7,0,0,12,64,8,1789,30.48,8.16,32.5,52.98
Paris_48.871882_2.398711,Paris,48.8718818063064,2.3987109304730763,221,0,69,13,11,3,32,4,1079,6,0,0,12,48,4,1601,27.69,4.56,31.98,51.76
Paris_48.871882_2.402134,Paris,48.8718818063064,2.4021342428352934,155,0,50,10,9,3,25,4,1063,3,0,0,12,35,4,1469,23.12,3.2,29.9,49.9
Paris_48.871882_2.405558,Paris,48.8718818063064,2.4055575551975106,106,0,31,10,9,3,22,5,987,1,0,0,10,18,7,1302,18.7,2.19,28.18,48.18
Paris_48.871882_2.408981,Paris,48.8718818063064,2.408980867559728,71,0,21,7,7,1,20,12,876,2,0,0,9,12,8,1131,14.81,1.46,20.46,45.98
Paris_48.871882_2.412404,Paris,48.8718818063064,2.412404179921945,51,0,27,2,5,0,19,13,634,1,0,0,7,9,7,875,10.35,1.05,14.03,44.43
Paris_48.874134_2.244662,Paris,48.87413405855865,2.244661874173304,18,0,2,2,2,0,13,11,321,0,1,1,3,0,5,476,4.03,1.0,8.26,41.83
Paris_48.874134_2.248085,Paris,48.87413405855865,2.2480851865355214,19,0,2,2,2,0,13,8,352,0,1,0,3,1,4,484,4.1,1.0,8.49,41.89
Paris_48.874134_2.251508,Paris,48.87413405855865,2.2515084988977385,19,0,4,2,2,0,9,5,335,0,1,0,3,1,3,435,4.19,1.0,7.03,41.57
Paris_48.874134_2.258355,Paris,48.87413405855865,2.258355123622173,4,0,9,0,1,0,8,0,209,0,2,1,3,1,1,297,3.28,1.0,4.84,40.87
Paris_48.874134_2.261778,Paris,48.87413405855865,2.26177843598439,2,0,10,0,0,0,7,0,178,0,4,1,2,0,1,281,2.15,1.0,4.17,40.67
Paris_48.874134_2.265202,Paris,48.87413405855865,2.265201748346607,2,0,8,0,0,0,11,0,197,0,5,1,2,0,2,304,2.11,1.0,5.49,40.96
Paris_48.874134_2.268625,Paris,48.87413405855865,2.2686250607088243,2,0,7,0,0,1,13,2,299,0,5,1,2,0,2,397,2.06,1.0,10.53,41.95
Paris_48.874134_2.272048,Paris,48.87413405855865,2.272048373071041,5,0,5,0,0,2,9,5,395,0,4,1,4,4,2,507,3.86,1.0,13.96,42.87
Paris_48.874134_2.275472,Paris,48.87413405855865,2.2754716854332586,10,0,5,0,0,4,14,5,609,2,2,2,5,18,3,751,6.28,1.0,24.22,45.84
Paris_48.874134_2.278895,Paris,48.87413405855865,2.278894997795476,40,0,42,4,3,6,22,6,945,5,1,2,5,31,2,1216,12.45,1.0,36.92,50.04
Paris_48.874134_2.282318,Paris,48.87413405855865,2.282318310157693,106,1,61,7,7,6,21,4,1012,9,2,2,5,48,2,1391,18.4,3.17,37.41,51.47
Paris_48.874134_2.285742,Paris,48.87413405855865,2.28574162251991,181,1,97,9,11,7,23,1,1066,18,1,1,3,66,2,1575,23.46,4.72,41.54,54.32
Paris_48.874134_2.289165,Paris,48.87413405855865,2.2891649348821272,234,2,135,11,15,13,32,1,1236,36,3,1,2,64,1,1897,27.59,6.8,64.61,59.28
Paris_48.874134_2.292588,Paris,48.87413405855865,2.2925882472443444,271,8,129,9,17,10,39,2,1212,42,3,1,1,72,5,1909,27.79,13.47,56.99,56.21
Paris_48.874134_2.296012,Paris,48.87413405855865,2.2960115596065616,280,8,154,11,15,10,45,4,1361,48,3,1,3,72,7,2117,30.67,13.66,60.64,57.48
Paris_48.874134_2.299435,Paris,48.87413405855865,2.2994348719687787,321,13,160,17,15,8,53,7,1401,52,4,1,5,70,7,2225,34.87,19.44,57.31,55.09
Paris_48.874134_2.302858,Paris,48.87413405855865,2.302858184330996,336,14,199,16,13,3,42,8,1266,43,2,1,5,79,6,2102,35.97,20.73,37.3,51.81
Paris_48.874134_2.306281,Paris,48.87413405855865,2.306281496693213,320,8,211,20,12,2,32,18,1181,39,3,2,5,82,2,2009,38.01,14.49,31.03,52.94
Paris_48.874134_2.309705,Paris,48.87413405855865,2.30970480905543,326,7,215,18,18,2,32,25,1106,33,3,2,5,85,0,1974,39.91,13.62,30.46,53.38
Paris_48.874134_2.313128,Paris,48.87413405855865,2.313128121417648,268,6,203,15,17,2,28,28,1139,30,2,3,4,85,0,1937,36.85,11.44,30.0,53.12
Paris_48.874134_2.316551,Paris,48.87413405855865,2.3165514337798645,311,12,200,20,16,3,36,29,1247,31,2,2,6,95,1,2139,40.99,18.24,36.67,52.94
Paris_48.874134_2.319975,Paris,48.87413405855865,2.3199747461420817,526,25,243,24,18,7,50,21,1567,50,2,2,5,97,1,2999,45.78,35.49,56.39,53.9
Paris_48.874134_2.323398,Paris,48.87413405855865,2.323398058504299,643,37,289,27,14,10,56,17,1729,71,2,3,5,105,1,3438,49.4,49.74,69.09,53.6
Paris_48.874134_2.326821,Paris,48.87413405855865,2.326821370866516,746,39,361,34,15,13,75,11,1946,69,3,3,4,102,1,3895,54.83,53.83,85.85,57.73
Paris_48.874134_2.330245,Paris,48.87413405855865,2.330244683228733,690,32,395,34,20,12,70,9,1862,72,3,5,3,109,1,3787,58.74,45.78,80.24,59.89
Paris_48.874134_2.333668,Paris,48.87413405855865,2.3336679955909503,570,22,416,35,14,12,60,7,1830,57,2,4,2,113,1,3414,56.61,33.44,77.04,62.95
Paris_48.874134_2.337091,Paris,48.87413405855865,2.3370913079531674,578,13,499,33,20,9,57,4,1835,62,3,7,2,111,0,3428,62.21,24.73,66.9,65.58
Paris_48.874134_2.340515,Paris,48.87413405855865,2.3405146203153846,498,10,492,27,20,6,38,5,1654,85,2,6,2,115,1,3129,60.85,20.13,50.32,63.1
Paris_48.874134_2.343938,Paris,48.87413405855865,2.3439379326776018,567,11,513,25,17,8,38,5,1650,88,2,5,4,114,1,3205,61.21,22.54,56.42,64.63
Paris_48.874134_2.347361,Paris,48.87413405855865,2.347361245039819,595,12,499,18,21,4,27,6,1337,88,3,5,5,124,1,2872,61.29,24.1,37.18,60.92
Paris_48.874134_2.350785,Paris,48.87413405855865,2.350784557402036,697,13,444,19,19,4,27,6,1339,92,2,1,7,135,7,2933,61.08,27.19,37.21,61.34
Paris_48.874134_2.354208,Paris,48.87413405855865,2.354207869764253,785,10,409,18,21,6,37,15,1611,85,1,1,9,146,9,3439,62.29,26.04,50.07,65.88
Paris_48.874134_2.357631,Paris,48.87413405855865,2.3576311821264704,793,11,332,14,20,4,32,14,1733,73,1,0,10,144,8,3474,56.64,27.2,44.11,63.03
Paris_48.874134_2.361054,Paris,48.87413405855865,2.3610544944886875,664,7,265,11,16,4,33,13,1735,64,0,1,13,105,9,3234,47.95,20.59,44.34,60.71
Paris_48.874134_2.364478,Paris,48.87413405855865,2.3644778068509047,465,5,205,9,13,5,30,14,1673,37,0,1,12,93,4,2876,39.8,14.52,45.87,58.67
Paris_48.874134_2.367901,Paris,48.87413405855865,2.367901119213122,468,14,188,6,14,2,18,6,1487,15,0,1,11,78,4,2448,34.71,23.45,30.57,51.0
Paris_48.874134_2.371324,Paris,48.87413405855865,2.371324431575339,431,11,177,6,17,3,21,11,1512,13,0,1,10,63,4,2423,32.86,19.73,35.06,51.83
Paris_48.874134_2.374748,Paris,48.87413405855865,2.374747743937556,493,13,206,8,20,4,24,14,1624,15,0,1,7,74,3,2653,35.4,22.98,40.56,53.54
Paris_48.874134_2.378171,Paris,48.87413405855865,2.3781710562997733,470,11,180,5,18,2,19,15,1691,11,0,0,7,69,6,2637,31.35,20.54,34.0,52.37
Paris_48.874134_2.381594,Paris,48.87413405855865,2.3815943686619905,409,3,164,8,14,3,19,14,1582,11,0,0,9,58,8,2451,30.4,11.39,35.61,54.71
Paris_48.874134_2.385018,Paris,48.87413405855865,2.385017681024208,409,5,148,10,13,3,20,8,1434,11,0,0,8,66,11,2275,30.28,13.36,33.61,53.9
Paris_48.874134_2.388441,Paris,48.87413405855865,2.388440993386425,395,3,108,17,12,3,24,3,1405,10,0,0,15,63,11,2210,35.66,11.1,34.01,53.92
Paris_48.874134_2.391864,Paris,48.87413405855865,2.391864305748642,354,3,88,17,13,3,26,1,1291,8,0,0,15,63,10,2029,35.07,10.26,32.95,53.09
Paris_48.874134_2.395288,Paris,48.87413405855865,2.395287618110859,267,2,66,13,12,3,28,2,1227,5,0,0,14,57,7,1837,30.44,7.48,32.71,52.04
Paris_48.874134_2.398711,Paris,48.87413405855865,2.3987109304730763,201,0,53,15,11,3,29,5,1169,4,0,0,13,41,4,1668,27.61,4.14,32.4,51.09
Paris_48.874134_2.402134,Paris,48.87413405855865,2.4021342428352934,131,0,42,6,9,4,37,5,1128,2,0,0,10,28,5,1534,18.78,2.7,37.08,50.73
Paris_48.874134_2.405558,Paris,48.87413405855865,2.4055575551975106,103,0,32,8,7,4,41,5,1044,2,0,0,10,19,7,1400,17.27,2.12,37.06,50.01
Paris_48.874134_2.408981,Paris,48.87413405855865,2.408980867559728,82,0,35,8,6,3,44,12,874,2,0,0,9,15,8,1209,15.8,1.69,32.98,48.93
Paris_48.874134_2.412404,Paris,48.87413405855865,2.412404179921945,44,0,28,2,3,2,41,13,665,1,0,0,10,11,7,943,12.01,1.0,26.46,46.96
Paris_48.876386_2.258355,Paris,48.87638631081091,2.258355123622173,4,0,11,0,1,0,12,0,260,0,2,1,3,3,0,363,3.6,1.0,6.57,41.3
Paris_48.876386_2.261778,Paris,48.87638631081091,2.26177843598439,3,0,13,0,0,0,9,0,223,0,4,1,2,3,0,340,2.64,1.0,5.29,41.06
Paris_48.876386_2.265202,Paris,48.87638631081091,2.265201748346607,4,0,13,0,0,0,14,0,250,0,5,1,2,3,1,375,2.69,1.0,6.97,41.47
Paris_48.876386_2.268625,Paris,48.87638631081091,2.2686250607088243,14,1,11,1,1,0,14,1,266,1,5,1,2,5,3,384,3.7,1.27,7.24,41.76
Paris_48.876386_2.272048,Paris,48.87638631081091,2.272048373071041,28,1,11,4,3,0,9,4,317,1,4,0,4,6,3,448,7.24,1.56,6.74,41.8
Paris_48.876386_2.275472,Paris,48.87638631081091,2.2754716854332586,36,1,17,4,3,2,17,4,529,2,2,0,5,15,3,697,9.26,1.73,17.77,44.65
Paris_48.876386_2.278895,Paris,48.87638631081091,2.278894997795476,109,6,46,8,6,4,24,5,839,8,1,0,6,21,2,1167,15.11,8.16,29.87,46.28
Paris_48.876386_2.282318,Paris,48.87638631081091,2.282318310157693,170,5,73,9,9,4,24,4,995,14,2,0,6,33,2,1453,19.71,8.43,31.83,48.54
Paris_48.876386_2.285742,Paris,48.87638631081091,2.28574162251991,267,8,102,10,13,6,26,1,1153,22,1,0,5,59,2,1777,25.7,13.39,40.39,51.57
Paris_48.876386_2.289165,Paris,48.87638631081091,2.2891649348821272,350,10,147,15,18,11,35,1,1315,38,3,1,4,60,1,2129,32.1,17.08,60.28,55.97
Paris_48.876386_2.292588,Paris,48.87638631081091,2.2925882472443444,372,13,159,14,20,8,40,2,1286,44,3,1,3,65,5,2131,33.18,20.49,52.06,53.96
Paris_48.876386_2.296012,Paris,48.87638631081091,2.2960115596065616,391,18,174,18,20,9,47,5,1333,47,3,1,4,71,7,2231,37.08,25.81,57.79,53.93
Paris_48.876386_2.299435,Paris,48.87638631081091,2.2994348719687787,345,18,176,20,17,8,52,5,1315,50,3,1,5,61,7,2172,36.46,24.86,55.81,52.71
Paris_48.876386_2.302858,Paris,48.87638631081091,2.302858184330996,298,17,172,16,13,5,40,6,1158,39,2,1,5,67,6,1921,33.15,22.9,41.4,50.13
Paris_48.876386_2.306281,Paris,48.87638631081091,2.306281496693213,234,9,150,19,10,4,33,24,1055,30,3,4,5,73,2,1733,32.63,13.7,36.17,51.61
Paris_48.876386_2.309705,Paris,48.87638631081091,2.30970480905543,229,4,159,17,13,4,32,23,1090,23,2,4,5,71,0,1775,32.85,8.67,36.3,53.48
Paris_48.876386_2.313128,Paris,48.87638631081091,2.313128121417648,240,3,160,16,14,3,31,23,1147,24,2,4,4,81,1,1854,33.37,7.91,33.69,54.06
Paris_48.876386_2.316551,Paris,48.87638631081091,2.3165514337798645,330,6,183,18,14,4,39,26,1247,28,1,3,6,95,5,2126,38.44,12.72,40.37,56.14
Paris_48.876386_2.319975,Paris,48.87638631081091,2.3199747461420817,503,14,233,21,17,5,48,10,1563,44,0,0,5,101,5,2942,43.69,24.17,49.02,56.92
Paris_48.876386_2.323398,Paris,48.87638631081091,2.323398058504299,624,22,281,23,14,9,54,9,1672,62,0,0,5,122,5,3367,48.75,34.56,64.28,59.48
Paris_48.876386_2.326821,Paris,48.87638631081091,2.326821370866516,663,23,345,26,13,11,63,10,1751,58,2,0,4,116,4,3578,50.96,36.35,73.92,61.82
Paris_48.876386_2.330245,Paris,48.87638631081091,2.330244683228733,627,21,386,25,20,9,55,7,1691,61,3,1,3,128,1,3523,56.18,33.63,64.68,61.64
Paris_48.876386_2.333668,Paris,48.87638631081091,2.3336679955909503,593,19,424,26,18,11,47,5,1656,58,3,1,2,138,1,3260,57.8,30.96,68.13,64.01
Paris_48.876386_2.337091,Paris,48.87638631081091,2.3370913079531674,578,13,451,23,22,7,42,2,1601,65,4,4,2,126,0,3095,58.54,24.73,53.6,63.05
Paris_48.876386_2.340515,Paris,48.87638631081091,2.3405146203153846,566,11,438,21,25,5,31,1,1574,87,2,4,2,132,0,3035,59.97,22.52,44.11,62.0
Paris_48.876386_2.343938,Paris,48.87638631081091,2.3439379326776018,607,11,447,24,21,6,31,0,1579,90,1,3,2,142,0,3079,61.19,23.36,47.19,63.58
Paris_48.876386_2.347361,Paris,48.87638631081091,2.347361245039819,583,8,416,19,21,2,23,5,1469,87,1,3,3,154,2,2894,59.73,19.91,31.61,61.81
Paris_48.876386_2.350785,Paris,48.87638631081091,2.350784557402036,674,7,418,21,20,5,35,6,1698,98,0,0,5,170,8,3392,63.89,20.8,47.07,67.15
Paris_48.876386_2.354208,Paris,48.87638631081091,2.354207869764253,705,6,376,18,17,7,49,17,1994,90,0,0,7,171,8,3912,60.74,20.45,61.43,70.06
Paris_48.876386_2.357631,Paris,48.87638631081091,2.3576311821264704,677,6,306,12,16,7,48,17,2147,81,0,0,10,153,8,3966,54.37,19.87,63.14,68.18
Paris_48.876386_2.361054,Paris,48.87638631081091,2.3610544944886875,567,3,263,9,13,7,48,14,2023,72,0,1,12,114,8,3644,46.49,14.65,61.36,65.48
Paris_48.876386_2.364478,Paris,48.87638631081091,2.3644778068509047,367,2,181,5,9,5,32,14,1757,38,0,1,11,93,3,2893,34.73,9.54,47.5,59.13
Paris_48.876386_2.367901,Paris,48.87638631081091,2.367901119213122,351,3,170,4,12,2,20,13,1540,17,0,1,10,82,4,2383,32.07,10.19,32.2,54.86
Paris_48.876386_2.371324,Paris,48.87638631081091,2.371324431575339,305,1,145,6,11,2,21,17,1446,9,0,1,8,67,4,2186,27.75,7.27,31.48,53.99
Paris_48.876386_2.374748,Paris,48.87638631081091,2.374747743937556,338,3,145,7,13,3,24,20,1495,8,0,1,6,68,3,2275,27.58,9.93,36.16,54.35
Paris_48.876386_2.378171,Paris,48.87638631081091,2.3781710562997733,337,3,132,6,13,2,23,21,1453,6,1,0,4,64,4,2191,24.55,9.91,32.33,53.22
Paris_48.876386_2.381594,Paris,48.87638631081091,2.3815943686619905,335,3,126,9,11,3,23,13,1302,6,1,0,3,56,6,2016,23.02,9.86,32.99,52.92
Paris_48.876386_2.385018,Paris,48.87638631081091,2.385017681024208,375,5,130,12,13,4,27,8,1297,7,1,0,2,61,10,2057,25.14,12.66,36.78,53.71
Paris_48.876386_2.388441,Paris,48.87638631081091,2.388440993386425,367,3,106,17,12,4,26,3,1338,8,1,0,7,58,10,2066,29.06,10.52,36.75,53.92
Paris_48.876386_2.391864,Paris,48.87638631081091,2.391864305748642,321,3,88,17,13,4,27,2,1367,6,0,0,8,57,10,2031,29.13,9.58,37.34,53.41
Paris_48.876386_2.395288,Paris,48.87638631081091,2.395287618110859,233,2,65,12,10,5,29,2,1386,3,0,0,11,48,8,1950,25.82,6.78,41.19,53.05
Paris_48.876386_2.398711,Paris,48.87638631081091,2.3987109304730763,152,0,47,8,7,3,25,6,1247,3,0,0,12,33,5,1669,21.11,3.13,32.4,50.29
Paris_48.876386_2.402134,Paris,48.87638631081091,2.4021342428352934,106,0,40,1,6,4,40,9,1187,3,0,0,10,25,5,1582,15.11,2.19,38.88,50.73
Paris_48.876386_2.405558,Paris,48.87638631081091,2.4055575551975106,95,0,35,3,5,4,46,8,1050,3,0,0,12,19,7,1429,16.06,1.96,38.64,50.31
Paris_48.876386_2.408981,Paris,48.87638631081091,2.408980867559728,104,0,42,5,6,2,52,15,825,3,0,0,9,18,8,1209,15.28,2.14,31.58,49.07
Paris_48.876386_2.412404,Paris,48.87638631081091,2.412404179921945,117,0,43,8,7,3,52,15,722,2,0,0,10,18,7,1128,17.66,2.41,33.32,49.46
Paris_48.878639_2.258355,Paris,48.87863856306316,2.258355123622173,7,0,10,1,3,0,11,0,287,0,2,1,4,6,2,378,5.87,1.0,6.65,41.63
Paris_48.878639_2.261778,Paris,48.87863856306316,2.26177843598439,21,1,14,1,2,0,8,1,252,0,4,1,3,8,2,385,5.24,1.42,5.46,41.6
Paris_48.878639_2.265202,Paris,48.87863856306316,2.265201748346607,43,2,18,4,2,0,14,1,261,0,5,1,3,7,2,442,6.58,2.86,7.17,41.69
Paris_48.878639_2.268625,Paris,48.87863856306316,2.2686250607088243,65,3,17,5,4,1,12,1,222,1,5,1,1,12,2,424,6.92,4.3,9.21,42.11
Paris_48.878639_2.272048,Paris,48.87863856306316,2.272048373071041,93,3,20,13,6,1,11,1,247,2,4,0,2,15,4,485,12.2,4.88,9.27,42.63
Paris_48.878639_2.282318,Paris,48.87863856306316,2.282318310157693,216,5,91,14,12,4,27,1,922,17,2,0,8,30,4,1471,25.06,9.38,31.51,48.98
Paris_48.878639_2.285742,Paris,48.87863856306316,2.28574162251991,301,8,124,11,16,6,27,1,1203,24,1,0,11,55,2,1912,32.38,14.09,41.31,52.08
Paris_48.878639_2.289165,Paris,48.87863856306316,2.2891649348821272,381,10,177,18,21,11,28,1,1350,38,1,0,12,61,3,2239,41.79,17.71,58.87,56.5
Paris_48.878639_2.292588,Paris,48.87863856306316,2.2925882472443444,387,13,184,18,22,8,27,2,1281,45,1,0,8,61,2,2153,39.9,20.8,48.53,53.33
Paris_48.878639_2.296012,Paris,48.87863856306316,2.2960115596065616,395,20,182,22,22,8,38,6,1350,41,0,0,9,69,3,2240,42.89,27.86,52.59,51.91
Paris_48.878639_2.299435,Paris,48.87863856306316,2.2994348719687787,328,19,166,24,18,7,43,6,1303,39,0,0,7,52,3,2098,37.79,25.5,50.24,50.21
Paris_48.878639_2.302858,Paris,48.87863856306316,2.302858184330996,269,17,132,18,15,5,37,7,1152,22,1,2,4,57,2,1816,30.29,22.31,40.58,48.41
Paris_48.878639_2.306281,Paris,48.87863856306316,2.306281496693213,186,9,98,14,11,3,35,19,1110,11,3,6,4,68,1,1675,26.52,12.71,34.05,49.77
Paris_48.878639_2.309705,Paris,48.87863856306316,2.30970480905543,241,4,119,15,13,4,27,16,1138,7,4,6,4,69,0,1783,28.69,8.91,35.18,52.64
Paris_48.878639_2.313128,Paris,48.87863856306316,2.313128121417648,319,5,143,14,15,3,28,16,1179,11,4,6,4,86,2,1947,32.36,11.51,32.9,53.71
Paris_48.878639_2.316551,Paris,48.87863856306316,2.3165514337798645,414,7,171,16,14,4,38,17,1288,20,3,4,6,95,5,2237,36.85,15.44,40.11,56.07
Paris_48.878639_2.319975,Paris,48.87863856306316,2.3199747461420817,586,13,220,23,20,6,52,6,1566,29,1,0,5,104,5,3024,44.86,24.9,52.97,58.62
Paris_48.878639_2.323398,Paris,48.87863856306316,2.323398058504299,640,19,256,25,16,7,52,6,1628,54,0,0,6,123,5,3323,49.73,31.93,56.85,58.97
Paris_48.878639_2.326821,Paris,48.87863856306316,2.326821370866516,654,19,325,25,13,8,55,9,1637,59,0,1,5,128,4,3455,51.77,32.22,61.02,61.14
Paris_48.878639_2.330245,Paris,48.87863856306316,2.330244683228733,652,19,382,23,17,5,43,7,1613,63,1,2,3,133,1,3477,54.58,32.18,48.16,59.5
Paris_48.878639_2.333668,Paris,48.87863856306316,2.3336679955909503,673,19,440,25,15,7,36,5,1576,73,1,2,3,134,1,3306,57.8,32.61,51.85,61.29
Paris_48.878639_2.337091,Paris,48.87863856306316,2.3370913079531674,623,12,448,19,19,5,38,4,1618,69,1,6,3,116,1,3179,55.24,24.68,46.72,61.81
Paris_48.878639_2.340515,Paris,48.87863856306316,2.3405146203153846,629,10,407,19,23,6,38,2,1700,75,1,6,4,112,1,3224,55.55,22.83,50.74,62.62
Paris_48.878639_2.343938,Paris,48.87863856306316,2.3439379326776018,631,12,389,23,23,7,39,2,1647,75,0,4,4,124,1,3138,57.63,24.84,53.4,62.78
Paris_48.878639_2.347361,Paris,48.87863856306316,2.347361245039819,565,10,331,18,22,3,30,6,1620,65,0,4,5,142,3,2944,54.92,21.51,38.57,60.43
Paris_48.878639_2.350785,Paris,48.87863856306316,2.350784557402036,638,10,335,20,20,6,46,6,1862,77,0,0,6,157,3,3486,57.95,23.01,55.2,65.13
Paris_48.878639_2.354208,Paris,48.87863856306316,2.354207869764253,667,9,302,14,16,7,58,16,2141,73,0,0,7,147,3,4034,51.73,22.63,65.68,66.76
Paris_48.878639_2.357631,Paris,48.87863856306316,2.3576311821264704,633,6,247,9,13,7,59,16,2315,69,0,0,8,132,3,4125,44.74,18.97,68.2,66.58
Paris_48.878639_2.361054,Paris,48.87863856306316,2.3610544944886875,581,3,241,9,9,8,58,14,2191,62,0,0,9,104,4,3909,39.97,14.94,69.28,66.04
Paris_48.878639_2.364478,Paris,48.87863856306316,2.3644778068509047,440,2,175,5,7,7,41,13,1944,36,0,0,8,91,4,3226,31.06,11.04,58.42,61.65
Paris_48.878639_2.367901,Paris,48.87863856306316,2.367901119213122,416,4,169,11,11,5,25,12,1712,24,0,0,7,94,5,2655,33.96,12.52,44.93,58.14
Paris_48.878639_2.371324,Paris,48.87863856306316,2.371324431575339,346,3,143,13,9,4,25,13,1511,15,0,0,8,76,5,2307,30.99,10.09,39.31,55.57
Paris_48.878639_2.374748,Paris,48.87863856306316,2.374747743937556,300,2,109,11,10,4,26,13,1519,12,0,0,6,66,4,2208,26.25,8.16,39.68,54.62
Paris_48.878639_2.378171,Paris,48.87863856306316,2.3781710562997733,257,2,82,10,9,2,22,15,1368,7,1,0,4,51,4,1936,20.8,7.27,30.62,51.29
Paris_48.878639_2.381594,Paris,48.87863856306316,2.3815943686619905,191,1,68,6,6,1,22,7,1185,4,1,0,3,36,6,1635,14.66,4.92,24.7,49.14
Paris_48.878639_2.385018,Paris,48.87863856306316,2.385017681024208,227,3,72,8,8,3,24,4,1300,5,1,0,1,41,6,1798,15.64,7.64,32.71,50.52
Paris_48.878639_2.388441,Paris,48.87863856306316,2.388440993386425,255,3,66,13,8,4,25,3,1368,7,1,0,7,41,7,1917,21.92,8.22,36.88,51.51
Paris_48.878639_2.391864,Paris,48.87863856306316,2.391864305748642,244,3,67,13,10,4,28,2,1403,6,0,0,8,41,7,1940,23.43,7.99,38.07,51.69
Paris_48.878639_2.395288,Paris,48.87863856306316,2.395287618110859,176,2,47,11,7,6,29,3,1396,4,0,0,11,36,6,1873,22.0,5.6,44.46,52.29
Paris_48.878639_2.398711,Paris,48.87863856306316,2.3987109304730763,132,0,34,8,6,4,30,6,1237,5,0,0,11,26,6,1640,18.64,2.72,36.68,50.49
Paris_48.878639_2.402134,Paris,48.87863856306316,2.4021342428352934,87,0,28,1,6,4,44,16,1113,4,0,0,9,19,5,1484,13.17,1.79,39.39,50.2
Paris_48.878639_2.405558,Paris,48.87863856306316,2.4055575551975106,80,0,27,3,5,4,51,15,988,4,0,0,10,17,7,1360,14.03,1.65,39.58,50.18
Paris_48.878639_2.408981,Paris,48.87863856306316,2.408980867559728,96,0,35,5,7,2,58,17,730,4,0,0,7,16,8,1094,13.71,1.98,32.06,48.89
Paris_48.880891_2.282318,Paris,48.88089081531542,2.282318310157693,201,5,80,10,10,4,24,2,770,14,2,0,8,23,5,1308,21.15,9.07,28.8,47.84
Paris_48.880891_2.285742,Paris,48.88089081531542,2.28574162251991,276,8,110,6,12,4,24,2,1069,17,1,0,12,44,3,1744,27.18,13.58,32.68,49.43
Paris_48.880891_2.289165,Paris,48.88089081531542,2.2891649348821272,354,10,168,13,20,4,20,2,1244,30,1,0,14,54,3,2052,39.21,17.16,33.88,50.8
Paris_48.880891_2.292588,Paris,48.88089081531542,2.2925882472443444,381,12,188,20,23,2,20,2,1190,37,1,0,10,59,2,2024,42.18,19.69,27.02,49.33
Paris_48.880891_2.296012,Paris,48.88089081531542,2.2960115596065616,393,19,191,25,26,2,31,3,1263,33,0,0,9,65,0,2112,45.33,26.84,30.96,47.71
Paris_48.880891_2.299435,Paris,48.88089081531542,2.2994348719687787,328,17,169,30,23,4,39,3,1177,31,0,0,6,55,0,1956,41.68,23.52,38.13,48.62
Paris_48.880891_2.302858,Paris,48.88089081531542,2.302858184330996,255,15,116,23,17,6,36,3,1075,16,1,2,3,61,0,1716,31.89,20.05,42.17,49.3
Paris_48.880891_2.306281,Paris,48.88089081531542,2.306281496693213,208,9,77,17,13,4,33,16,1053,6,3,5,1,75,0,1626,25.95,13.16,35.68,50.27
Paris_48.880891_2.309705,Paris,48.88089081531542,2.30970480905543,326,4,110,19,13,5,24,15,1112,8,4,5,1,80,0,1848,29.0,10.67,37.06,54.05
Paris_48.880891_2.313128,Paris,48.88089081531542,2.313128121417648,410,4,135,14,12,3,18,15,1162,14,4,5,3,94,2,2004,31.06,12.4,29.96,54.44
Paris_48.880891_2.316551,Paris,48.88089081531542,2.3165514337798645,526,5,175,21,13,3,25,18,1216,23,3,3,4,112,6,2278,39.28,15.77,32.7,57.17
Paris_48.880891_2.319975,Paris,48.88089081531542,2.3199747461420817,611,5,226,21,16,4,28,7,1266,40,1,0,4,116,6,2607,43.85,17.53,36.59,59.47
Paris_48.880891_2.323398,Paris,48.88089081531542,2.323398058504299,549,4,250,24,14,5,34,9,1256,63,0,0,5,125,6,2679,48.14,15.26,41.25,61.25
Paris_48.880891_2.326821,Paris,48.88089081531542,2.326821370866516,537,5,284,22,14,6,41,13,1326,70,0,1,4,120,5,2806,47.92,16.0,47.33,62.16
Paris_48.880891_2.330245,Paris,48.88089081531542,2.330244683228733,552,7,350,15,17,4,31,10,1362,75,1,2,4,103,2,2887,47.62,18.28,38.8,59.62
Paris_48.880891_2.333668,Paris,48.88089081531542,2.3336679955909503,685,14,401,27,18,6,35,8,1490,82,1,2,6,107,1,3123,57.53,27.93,47.57,60.4
Paris_48.880891_2.337091,Paris,48.88089081531542,2.3370913079531674,692,13,412,16,18,5,33,6,1623,67,2,3,6,95,2,3175,51.52,27.08,45.56,59.99
Paris_48.880891_2.340515,Paris,48.88089081531542,2.3405146203153846,739,13,393,19,23,5,35,2,1777,69,2,4,7,93,1,3366,54.57,28.05,47.86,60.31
Paris_48.880891_2.343938,Paris,48.88089081531542,2.3439379326776018,726,14,330,25,23,7,41,2,1774,65,1,2,7,107,1,3293,55.48,28.77,55.58,61.22
Paris_48.880891_2.347361,Paris,48.88089081531542,2.347361245039819,585,10,274,15,20,4,34,6,1836,51,1,2,5,112,3,3094,46.07,21.92,45.51,59.43
Paris_48.880891_2.350785,Paris,48.88089081531542,2.350784557402036,604,10,253,17,20,6,46,5,1993,61,0,1,5,124,2,3441,47.71,22.31,56.84,62.13
